handedness,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z
Right,0.816499054,0.720001161,-1.18E-07,0.777473867,0.663045526,-0.016111601,0.755529463,0.575766683,-0.026720142,0.756632805,0.513929069,-0.039128032,0.78450501,0.494070977,-0.049357042,0.806162,0.47337696,-0.007728568,0.802801788,0.386655599,-0.024726467,0.792024732,0.337290585,-0.032106843,0.786129415,0.290907204,-0.036810294,0.830872178,0.48220396,-0.012077556,0.825236797,0.398185611,-0.047549587,0.802240729,0.45842275,-0.054949082,0.793048978,0.513734639,-0.048947543,0.854587436,0.505031645,-0.019292686,0.841339707,0.435963452,-0.054423213,0.819063365,0.502162516,-0.050583962,0.812277496,0.557168961,-0.035127889,0.877148092,0.535006106,-0.027979685,0.891839564,0.453203231,-0.049014341,0.892899215,0.396235585,-0.051102534,0.894773304,0.340779543,-0.046841115
Right,0.805542171,0.715400279,-1.77E-07,0.769724667,0.655240655,-0.011004829,0.752225161,0.566005766,-0.01973897,0.750680208,0.504387736,-0.031379815,0.773228109,0.493753135,-0.04105645,0.810269773,0.475657165,-0.003679709,0.812372148,0.386378884,-0.020070434,0.801551998,0.336452395,-0.026838524,0.795030177,0.291463435,-0.030868946,0.830359519,0.485752255,-0.010324597,0.82224381,0.393642724,-0.045991033,0.794570029,0.451335311,-0.053304303,0.784879088,0.506200433,-0.046617158,0.848414302,0.509067535,-0.019387953,0.83056879,0.434094727,-0.053116549,0.802788377,0.495501161,-0.049306408,0.79444921,0.549002767,-0.033823784,0.864310861,0.539760113,-0.029640682,0.877206802,0.457629502,-0.049478706,0.875294685,0.398677617,-0.051964298,0.875963211,0.343156099,-0.047991481
Right,0.792812407,0.706321239,-3.56E-07,0.758771539,0.637285829,0.004949744,0.74813211,0.557108879,0.002801635,0.744089186,0.507396817,-0.005877622,0.753237963,0.484391987,-0.013534933,0.812177062,0.466413856,0.012615993,0.813059032,0.382849663,-0.001126384,0.801354527,0.334394664,-0.007290647,0.793880224,0.292756379,-0.011552301,0.831831515,0.477810383,-0.002635282,0.81010884,0.392372906,-0.032401465,0.778689981,0.446001768,-0.037584949,0.771082163,0.494754106,-0.032329604,0.84345758,0.502579153,-0.020013846,0.814754426,0.424086064,-0.04927884,0.785434842,0.482177705,-0.043660998,0.77984637,0.533818245,-0.029824028,0.850062013,0.5317958,-0.037702117,0.856288433,0.449193597,-0.059695967,0.850259483,0.392440528,-0.063824393,0.849280238,0.342771649,-0.061690357
Right,0.786123037,0.712442577,-4.53E-07,0.754355788,0.623958588,0.010639587,0.743808985,0.552514851,0.006774355,0.739445031,0.503253281,-0.003842409,0.743645251,0.470316321,-0.012451779,0.829127908,0.469263732,0.013428339,0.81237042,0.37956214,0.002949383,0.798717976,0.327576816,-0.001101234,0.79109621,0.283213079,-0.005547235,0.843109608,0.484821469,-0.004692063,0.784605861,0.403296888,-0.027921783,0.759191096,0.470292777,-0.026403366,0.765653491,0.51329869,-0.020723054,0.84337002,0.507426023,-0.024612622,0.788027108,0.430938005,-0.048071932,0.766367435,0.494707018,-0.034678172,0.770906568,0.540619671,-0.020344079,0.833153546,0.532577634,-0.044963147,0.824959099,0.44654876,-0.067772329,0.816950321,0.391408443,-0.07038933,0.816535294,0.340197057,-0.068800524
Right,0.788591802,0.70551908,-5.63E-07,0.756213784,0.619028747,0.011117824,0.748348296,0.555790842,0.007245998,0.740441024,0.511537254,-0.000957005,0.7360062,0.472574413,-0.007005449,0.846116364,0.476296723,0.000691816,0.816925287,0.381433785,-0.010453803,0.799206316,0.335201621,-0.017591141,0.790997565,0.297011286,-0.025348695,0.85607636,0.495243698,-0.014855159,0.781894386,0.41871649,-0.035289228,0.757950962,0.475973129,-0.036253773,0.764631212,0.516801059,-0.036654923,0.846042931,0.520141065,-0.030766377,0.78289777,0.442924231,-0.04857111,0.760043085,0.491945803,-0.037942048,0.763732433,0.531635761,-0.030425942,0.824964166,0.542994738,-0.046794612,0.812811434,0.461480021,-0.070177458,0.803101778,0.401499003,-0.077618912,0.801960349,0.347406507,-0.081546448
Right,0.780637622,0.707955599,-5.45E-07,0.75596559,0.611302614,0.011915258,0.752547085,0.553706765,0.00785788,0.746908963,0.506424606,-0.000134512,0.743619919,0.467689335,-0.007028425,0.849851668,0.499805599,-0.002065926,0.82741046,0.392446399,-0.013994806,0.812214315,0.336827725,-0.024644535,0.801130652,0.291157663,-0.035975549,0.854633987,0.516225636,-0.016987666,0.781279624,0.415375352,-0.033972692,0.757581115,0.47146064,-0.034540739,0.760607004,0.514362097,-0.037012585,0.837854505,0.535418093,-0.032089099,0.772768021,0.446354687,-0.046267755,0.75160563,0.501251161,-0.034636006,0.752147973,0.547018111,-0.02853613,0.810207725,0.553696632,-0.047423959,0.791942477,0.470674872,-0.071574919,0.781210721,0.414792418,-0.080717511,0.77838093,0.362614393,-0.0868221
Right,0.783216596,0.727826118,-6.04E-07,0.768847883,0.638114154,0.020184774,0.762939095,0.568278909,0.020790955,0.74671042,0.514968097,0.01728772,0.730724633,0.474222839,0.013168625,0.851979911,0.520233631,-0.001945582,0.829429805,0.40977785,-0.011883521,0.812685013,0.351648986,-0.020816199,0.799174726,0.306856394,-0.030864947,0.847711563,0.533342361,-0.018701248,0.782858551,0.423627585,-0.032168102,0.761163414,0.47233361,-0.030392038,0.762579083,0.514284134,-0.031507716,0.823951244,0.552319288,-0.034233894,0.768520296,0.451115102,-0.045220308,0.749816895,0.496672004,-0.033759426,0.750970304,0.538226426,-0.028593313,0.790310681,0.570833445,-0.048681002,0.77020067,0.477136344,-0.073535085,0.75624156,0.419948518,-0.083042637,0.751089096,0.368971974,-0.089297839
Right,0.781973839,0.727328777,-4.80E-07,0.81526494,0.657711029,0.015046516,0.827409387,0.56320101,0.016184291,0.8197788,0.480047911,0.015570875,0.804717004,0.430789709,0.013548122,0.854385734,0.544248819,-0.017258378,0.839673877,0.427547395,-0.026746193,0.824929357,0.364756018,-0.029752132,0.814027309,0.315556884,-0.034486067,0.837334335,0.554424942,-0.028868694,0.788806498,0.441349208,-0.039702635,0.767488539,0.476005912,-0.031847246,0.766860187,0.50885886,-0.028501634,0.807469606,0.570912004,-0.038574025,0.76535517,0.467862338,-0.048540197,0.749359667,0.502469361,-0.03579843,0.749058664,0.53989327,-0.029045319,0.773687601,0.586102605,-0.04691112,0.757334113,0.493019104,-0.066500261,0.746433079,0.435062408,-0.073977575,0.74033761,0.385190725,-0.079423398
Right,0.77213186,0.738934755,-3.59E-07,0.807489753,0.666940749,0.010762533,0.824711263,0.576423347,0.010450551,0.814975739,0.497227341,0.011388111,0.797196984,0.452359974,0.011204999,0.844193757,0.561896801,-0.030035267,0.839100659,0.443121344,-0.041688241,0.829690456,0.376113921,-0.045547973,0.819034457,0.320200324,-0.050547559,0.816758633,0.566456139,-0.038440593,0.780907094,0.438722134,-0.049866401,0.767140508,0.482371718,-0.039886732,0.770766079,0.518754005,-0.034342349,0.780760288,0.577959657,-0.044389624,0.751115322,0.469031483,-0.053422574,0.744607806,0.505996406,-0.039260853,0.750248015,0.540123284,-0.031468846,0.743690789,0.585632324,-0.0488795,0.731090784,0.494313121,-0.067229711,0.723981798,0.441694021,-0.07343328,0.72081548,0.39084065,-0.078042753
Right,0.761213481,0.738033533,-2.61E-07,0.799960494,0.674026906,0.005415382,0.821685016,0.590507627,0.001278502,0.816952229,0.517359018,-0.000615528,0.799907625,0.46806854,-0.003500401,0.838397682,0.578750432,-0.041120697,0.838650525,0.453955472,-0.057835836,0.833574057,0.383714527,-0.064296916,0.827804089,0.32667315,-0.069768138,0.807214618,0.582351208,-0.047830306,0.78238678,0.444057554,-0.063222989,0.765100896,0.477248549,-0.054204874,0.765422285,0.514248312,-0.048039578,0.768548369,0.588345706,-0.052312721,0.748769522,0.465753675,-0.063740268,0.73726058,0.493626535,-0.049678031,0.739994764,0.528599083,-0.040616501,0.731071472,0.588649809,-0.055702526,0.720996022,0.489751279,-0.073614836,0.713442683,0.433544904,-0.078542843,0.710730135,0.383773029,-0.081512831
Right,0.74340862,0.733386695,-1.94E-07,0.785492837,0.669610977,0.007027585,0.805643916,0.586271465,0.006048153,0.795137227,0.515874684,0.005768863,0.77307713,0.477298617,0.004646129,0.817040443,0.568592131,-0.027793471,0.82779181,0.453293324,-0.042215355,0.826626539,0.382569492,-0.046635039,0.823199391,0.326730013,-0.050240286,0.784862399,0.559190512,-0.034657929,0.767947733,0.435073942,-0.051232073,0.751432598,0.467642367,-0.04445,0.75099504,0.504230917,-0.038106639,0.747884095,0.557896912,-0.039668757,0.735404789,0.445523411,-0.05287445,0.725486517,0.472444504,-0.041471239,0.727343321,0.507444322,-0.032490209,0.713232398,0.556661904,-0.043451525,0.705409348,0.463984311,-0.061014336,0.700170159,0.409574151,-0.066354856,0.699492991,0.364732027,-0.068699464
Right,0.732486546,0.698960721,-1.65E-07,0.771718502,0.636949718,0.007430845,0.790538549,0.558010936,0.006547177,0.779233456,0.490181834,0.005326697,0.759637654,0.452388674,0.00280763,0.803431094,0.533920109,-0.021355929,0.809495568,0.423828602,-0.032832842,0.808877707,0.356225014,-0.037215296,0.80647397,0.302553803,-0.040846966,0.773666561,0.525754452,-0.028567474,0.755144954,0.416695744,-0.04049081,0.743390322,0.448872924,-0.035235208,0.744789243,0.48078379,-0.03072889,0.739134073,0.526187479,-0.033969648,0.723328233,0.429965764,-0.043204095,0.715491891,0.458329856,-0.033236843,0.718317509,0.489320219,-0.025891036,0.704794943,0.524849832,-0.038262099,0.696883321,0.435306102,-0.049428597,0.690007746,0.38575685,-0.05091133,0.687243938,0.341195196,-0.051245514
Right,0.737415254,0.665797889,-3.09E-07,0.768010974,0.601621866,0.01509844,0.784542859,0.527455211,0.017769465,0.774256229,0.461070418,0.017979903,0.757064641,0.424450099,0.016971545,0.801923692,0.497094214,-0.008595021,0.792626321,0.387922674,-0.01499711,0.783500135,0.329959869,-0.01526698,0.777000248,0.282515168,-0.016260263,0.782053471,0.492342561,-0.018779472,0.745649278,0.400434226,-0.02701645,0.730667651,0.436367303,-0.021289689,0.731996536,0.467130899,-0.017519874,0.75418067,0.495247632,-0.026935326,0.722545385,0.410492182,-0.033876278,0.710540056,0.446164608,-0.023937281,0.712282956,0.478959292,-0.017470054,0.722249746,0.496422857,-0.0335369,0.709591568,0.411441684,-0.043324061,0.699292481,0.363165081,-0.044791117,0.693082631,0.319057554,-0.045502171
Right,0.734589517,0.649929106,-3.97E-07,0.700310946,0.582281768,0.006031109,0.690343916,0.522810161,0.004129344,0.678891718,0.479855329,-0.001186781,0.672718525,0.447381645,-0.005390923,0.775968611,0.449824989,0.006282616,0.758832037,0.36560443,0.000803193,0.746743023,0.319178194,-0.002912733,0.737532318,0.279845357,-0.007204905,0.779435456,0.45666036,-0.004730534,0.718467712,0.399067014,-0.01956482,0.699983239,0.447042674,-0.022133291,0.704791427,0.477856636,-0.022453107,0.767398834,0.46952194,-0.016347997,0.711501658,0.411121666,-0.03458938,0.692271352,0.458219439,-0.030740974,0.695209146,0.49084571,-0.024738321,0.745855033,0.479814738,-0.027522678,0.731473982,0.395740241,-0.045223225,0.720130742,0.345665365,-0.048740834,0.717353702,0.29687345,-0.048925407
Right,0.722728491,0.626974702,-1.79E-07,0.682333171,0.583857596,0.004509515,0.665941834,0.513320744,0.004249609,0.660240233,0.463546246,-0.002554219,0.670136631,0.438975543,-0.008479766,0.704862714,0.427407056,0.018865794,0.700702429,0.353816837,0.009296217,0.69138211,0.314538777,0.004457303,0.684819221,0.278953493,0.001342266,0.722240627,0.42931655,0.005194603,0.70340997,0.362164497,-0.023656497,0.68770206,0.414142907,-0.033734053,0.686253488,0.462364465,-0.030812752,0.737521529,0.439057559,-0.010122512,0.710891902,0.383651495,-0.037498657,0.693324685,0.439695418,-0.036956914,0.693013728,0.486380994,-0.025765825,0.749902964,0.453165561,-0.025568966,0.748013437,0.378448009,-0.041664682,0.737342119,0.326896101,-0.044335347,0.731046557,0.280050814,-0.041475222
Right,0.733293891,0.613277972,-1.28E-07,0.690464854,0.587358057,-0.01078714,0.658453584,0.52750659,-0.017883833,0.658794165,0.474317104,-0.02662557,0.684036791,0.442974776,-0.0342125,0.669181406,0.41822952,-0.006943282,0.652579129,0.357065886,-0.021193134,0.640231073,0.323992729,-0.028435335,0.630092561,0.289278775,-0.033638641,0.697090268,0.407147557,-0.011349028,0.677486241,0.363048136,-0.041359358,0.679441571,0.435023695,-0.048285354,0.687632084,0.485460997,-0.044139124,0.726885378,0.410772353,-0.017613776,0.7057693,0.382560164,-0.047874305,0.702291131,0.454806387,-0.044892717,0.707359672,0.504692435,-0.032045957,0.755738974,0.422056079,-0.02462423,0.755305529,0.34697175,-0.045216404,0.747235119,0.299230248,-0.048052099,0.738717198,0.253347367,-0.044746503
Right,0.754544437,0.601395309,-1.17E-07,0.712574601,0.586199641,-0.015127009,0.677529275,0.541866004,-0.024619307,0.686244249,0.487583101,-0.034185749,0.710356832,0.449442089,-0.042386975,0.666736186,0.417245954,-0.013169354,0.64893204,0.366160452,-0.027462974,0.637329698,0.333662421,-0.035835534,0.627120435,0.298287034,-0.042560093,0.698361278,0.393895537,-0.015185773,0.687081695,0.365516126,-0.04299482,0.699436367,0.434897184,-0.05004406,0.709911764,0.478851438,-0.047734544,0.731797278,0.38990882,-0.019192327,0.722100317,0.364525259,-0.049109742,0.729376674,0.438546062,-0.046470352,0.736922264,0.487543255,-0.035002958,0.763531268,0.396238804,-0.024090847,0.764167905,0.327607453,-0.045857288,0.760970294,0.286298394,-0.049226418,0.755013049,0.240104735,-0.046460237
Right,0.76361835,0.578044355,-4.33E-08,0.727928221,0.581109285,-0.019961251,0.701449811,0.552292049,-0.031721648,0.713501275,0.50360769,-0.040800914,0.737190187,0.470589846,-0.047979064,0.674508333,0.444950521,-0.026583364,0.655754626,0.396853417,-0.045646857,0.643011272,0.367660582,-0.05658548,0.633121371,0.338284791,-0.065445356,0.704775095,0.412158638,-0.025869384,0.692508638,0.371459067,-0.055594586,0.713495731,0.44453311,-0.058712915,0.726551473,0.483432353,-0.054279305,0.737941921,0.397366583,-0.027765892,0.731902063,0.365012228,-0.058454569,0.745638847,0.435251474,-0.052374966,0.754844546,0.479284048,-0.039940454,0.770779192,0.392048419,-0.031018354,0.771544755,0.325554639,-0.059592571,0.772010386,0.282751322,-0.066795483,0.768430889,0.236687168,-0.066725403
Right,0.78391546,0.532340288,-9.39E-08,0.747236907,0.549275815,-0.020594867,0.714996874,0.534147978,-0.036281712,0.72395426,0.493799776,-0.05006491,0.752140641,0.465894818,-0.061347943,0.690905929,0.406321466,-0.029783778,0.668941855,0.383773386,-0.052175488,0.651269913,0.378139973,-0.062756337,0.635876954,0.366583675,-0.070815861,0.718148112,0.370630741,-0.029721182,0.70283848,0.368274599,-0.052732926,0.725136518,0.448870927,-0.047583088,0.734122157,0.463025033,-0.040304214,0.752202928,0.356629938,-0.033400349,0.742362857,0.358428717,-0.061400834,0.756216168,0.436142087,-0.048839618,0.764759719,0.468050212,-0.034098268,0.786906719,0.354469717,-0.038916048,0.7850582,0.301549405,-0.06718763,0.782763541,0.269489706,-0.070987605,0.778771222,0.229525864,-0.068838522
Right,0.794833899,0.540966451,-1.89E-07,0.756906927,0.545574307,-0.016944898,0.718864143,0.521849871,-0.031103386,0.709765434,0.494599462,-0.044699974,0.727533102,0.468062907,-0.056301147,0.710445523,0.388222933,-0.026704434,0.679064989,0.350940436,-0.050041258,0.653660715,0.345496595,-0.060845844,0.632754207,0.338170171,-0.068134397,0.739419401,0.368018091,-0.028700596,0.706803858,0.348918289,-0.05621602,0.717911124,0.434229404,-0.053472139,0.730572283,0.464775443,-0.045822795,0.77200973,0.368899226,-0.033891421,0.744470716,0.360752314,-0.063458614,0.752009749,0.437790841,-0.051811844,0.763258219,0.476411194,-0.036525466,0.803523362,0.380668283,-0.040585607,0.798343837,0.319340765,-0.068890654,0.789823055,0.285032898,-0.073501483,0.780450165,0.245476156,-0.0718062
Right,0.82315141,0.590953469,-3.09E-07,0.781727791,0.566342711,-0.010540294,0.741771758,0.516553283,-0.022032015,0.720144451,0.480720282,-0.034794301,0.724565089,0.460470021,-0.04568759,0.76046747,0.369589001,-0.016745701,0.723413467,0.315629601,-0.038919162,0.691539943,0.295969456,-0.050295487,0.665497959,0.280787915,-0.05843908,0.786791384,0.368792772,-0.023764858,0.738395274,0.337302476,-0.055122659,0.737712145,0.421416759,-0.054450054,0.748722434,0.462730259,-0.046774946,0.812293768,0.390857518,-0.033613797,0.763472736,0.368174493,-0.063673362,0.764032602,0.446306586,-0.0503066,0.775715649,0.490132689,-0.033476993,0.834458709,0.424440652,-0.045124996,0.817847371,0.370349377,-0.072412245,0.803114295,0.332310736,-0.076266602,0.79193157,0.284331292,-0.074289434
Right,0.814367175,0.616309047,-2.06E-07,0.773649335,0.587679386,-0.017177653,0.73661232,0.531038404,-0.032940507,0.719885647,0.490894169,-0.049303845,0.733009458,0.468684345,-0.063576937,0.764597535,0.390131176,-0.022928573,0.733025551,0.324216604,-0.045187283,0.704722881,0.298567772,-0.056267213,0.681497812,0.276644737,-0.063720189,0.791129649,0.391870618,-0.027513154,0.752505362,0.346472889,-0.060780421,0.745453,0.429595977,-0.062812068,0.752375484,0.478210866,-0.056144275,0.817296624,0.415132046,-0.03494224,0.777742267,0.37963891,-0.066398196,0.770418048,0.457691193,-0.056233644,0.776128352,0.506288171,-0.040460549,0.840402007,0.449208975,-0.044334233,0.835919321,0.384011984,-0.067684658,0.826609373,0.341000259,-0.069616936,0.81983757,0.290868342,-0.066357501
Right,0.751546681,0.672029018,-1.17E-07,0.716453493,0.628534794,-0.018338827,0.693014622,0.550245285,-0.029637126,0.702138901,0.497029841,-0.041395772,0.733913481,0.483464986,-0.051691595,0.733438134,0.429393172,-0.017743787,0.728834748,0.346492171,-0.037179347,0.718958259,0.301886201,-0.046483103,0.712143302,0.259083986,-0.052792035,0.765202761,0.437347651,-0.020920381,0.758020699,0.360822082,-0.056954321,0.739167035,0.435157329,-0.063345663,0.732004344,0.493256181,-0.057631407,0.795178413,0.463023543,-0.026909046,0.784811854,0.403946549,-0.062785789,0.763941169,0.477460176,-0.058055576,0.756067812,0.532989144,-0.043017559,0.822578073,0.496084988,-0.034457102,0.843079805,0.419578493,-0.059437748,0.851130605,0.368210673,-0.063614309,0.858688116,0.315176725,-0.060945753
